location	year	month	day	total_cases	new_cases	total_deaths	new_deaths
Luxembourg	2020	10	7	9119	140	128	0
Luxembourg	2020	10	8	9219	100	129	1
Luxembourg	2020	10	9	9360	141	130	1
Luxembourg	2020	10	10	9514	154	131	1
Luxembourg	2020	10	11	9722	208	132	1
Luxembourg	2020	10	12	9731	9	133	1
Luxembourg	2020	10	13	9840	109	133	0
Luxembourg	2020	10	14	10030	190	133	0
Luxembourg	2020	10	15	10244	214	133	0
Luxembourg	2020	10	16	10471	227	133	0
Luxembourg	2020	10	17	10471	0	133	0
Luxembourg	2020	10	18	10888	417	133	0
Luxembourg	2020	10	19	11010	122	135	2
Luxembourg	2020	10	20	11241	231	136	1
Luxembourg	2020	10	21	11671	430	138	2
Luxembourg	2020	10	22	12333	662	140	2
Luxembourg	2020	10	23	12851	518	141	1
Luxembourg	2020	10	24	12851	0	141	0
Luxembourg	2020	10	25	12851	0	141	0
Luxembourg	2020	10	26	14399	1548	147	6
Luxembourg	2020	10	27	14884	485	147	0
Luxembourg	2020	10	28	15659	775	147	0
Luxembourg	2020	10	29	16356	697	150	3
Luxembourg	2020	10	30	17134	778	152	2
Luxembourg	2020	10	31	17134	0	152	0
Luxembourg	2020	11	1	17134	0	152	0
Luxembourg	2020	11	2	19101	1967	160	8
Luxembourg	2020	11	3	19634	533	167	7
Luxembourg	2020	11	4	20344	710	171	4
Luxembourg	2020	11	5	21147	803	177	6
Luxembourg	2020	11	6	21806	659	180	3
Luxembourg	2020	11	7	21806	0	180	0
Luxembourg	2020	11	8	21806	0	180	0
Luxembourg	2020	11	9	23227	1421	193	13
Luxembourg	2020	11	10	23710	483	198	5
Luxembourg	2020	11	11	23710	0	198	0
Luxembourg	2020	11	12	25218	1508	211	13
Luxembourg	2020	11	13	25931	713	219	8
Luxembourg	2020	11	14	25931	0	219	0
Luxembourg	2020	11	15	25931	0	219	0
Luxembourg	2020	11	16	27256	1325	236	17
Luxembourg	2020	11	17	27681	425	240	4
Luxembourg	2020	11	18	28573	892	248	8
Luxembourg	2020	11	19	29243	670	254	6
Luxembourg	2020	11	20	29762	519	260	6
Luxembourg	2020	11	21	29762	0	260	0
Luxembourg	2020	11	22	29762	0	260	0
Luxembourg	2020	11	23	31111	1349	273	13
Luxembourg	2020	11	24	31484	373	283	10
Luxembourg	2020	11	25	32100	616	288	5
Luxembourg	2020	11	26	32873	773	294	6
Luxembourg	2020	11	27	33409	536	300	6
Luxembourg	2020	11	28	33409	0	300	0
Luxembourg	2020	11	29	33409	0	300	0
Luxembourg	2020	11	30	34678	1269	321	21
Luxembourg	2020	12	1	35129	451	330	9
Luxembourg	2020	12	2	35802	673	334	4
Luxembourg	2020	12	3	36429	627	339	5
Luxembourg	2020	12	4	37017	588	345	6
Luxembourg	2020	12	5	37017	0	345	0
Luxembourg	2020	12	6	37017	0	345	0
Luxembourg	2020	12	7	38476	1459	360	15
Luxembourg	2020	12	8	38476	0	360	0
Luxembourg	2020	12	9	38476	0	360	0
Luxembourg	2020	12	10	40037	1561	384	24
Luxembourg	2020	12	11	40755	718	392	8
Luxembourg	2020	12	12	40755	0	392	0
Luxembourg	2020	12	13	40755	0	392	0
Luxembourg	2020	12	14	41900	1145	410	18
Luxembourg	2020	12	15	42250	350	418	8
Luxembourg	2020	12	16	42845	595	421	3
Luxembourg	2020	12	17	43279	434	428	7
Luxembourg	2020	12	18	43728	449	434	6
Luxembourg	2020	12	19	43728	0	434	0
Luxembourg	2020	12	20	43728	0	434	0
Luxembourg	2020	12	21	44582	854	450	16
Luxembourg	2020	12	22	44809	227	453	3
Luxembourg	2020	12	23	45209	400	458	5
Luxembourg	2020	12	24	45209	0	458	0
Luxembourg	2020	12	25	45209	0	458	0
Luxembourg	2020	12	26	45209	0	458	0
Luxembourg	2020	12	27	45209	0	458	0
Luxembourg	2020	12	28	45849	640	487	29
Luxembourg	2020	12	29	46088	239	489	2
Luxembourg	2020	12	30	46415	327	495	6
Luxembourg	2020	12	31	46415	0	495	0
Malta	2020	3	7	3	3		
Malta	2020	3	8	3	0		
Malta	2020	3	9	3	0		
Malta	2020	3	10	5	2		
Malta	2020	3	11	6	1		
Malta	2020	3	12	6	0		
Malta	2020	3	13	12	6		
Malta	2020	3	14	18	6		
Malta	2020	3	15	21	3		
Malta	2020	3	16	30	9		
Malta	2020	3	17	38	8		
Malta	2020	3	18	38	0		
Malta	2020	3	19	53	15		
Malta	2020	3	20	64	11		
Malta	2020	3	21	73	9		
Malta	2020	3	22	90	17		
Malta	2020	3	23	107	17		
Malta	2020	3	24	110	3		
Malta	2020	3	25	129	19		
Malta	2020	3	26	134	5		
Malta	2020	3	27	139	5		
Malta	2020	3	28	149	10		
Malta	2020	3	29	151	2		
Malta	2020	3	30	156	5		
Malta	2020	3	31	169	13		
Malta	2020	4	1	188	19		
Malta	2020	4	2	196	8		
Malta	2020	4	3	202	6		
Malta	2020	4	4	213	11		
Malta	2020	4	5	227	14		
Malta	2020	4	6	241	14		
Malta	2020	4	7	293	52		
Malta	2020	4	8	299	6	1	1
Malta	2020	4	9	337	38	2	1
Malta	2020	4	10	350	13	2	0
Malta	2020	4	11	370	20	3	1
Malta	2020	4	12	378	8	3	0
Malta	2020	4	13	384	6	3	0
Malta	2020	4	14	393	9	3	0
Malta	2020	4	15	399	6	3	0
Malta	2020	4	16	412	13	3	0
Malta	2020	4	17	422	10	3	0
Malta	2020	4	18	426	4	3	0
Malta	2020	4	19	427	1	3	0
Malta	2020	4	20	431	4	3	0
Malta	2020	4	21	443	12	3	0
Malta	2020	4	22	444	1	3	0
Malta	2020	4	23	445	1	3	0
Malta	2020	4	24	447	2	3	0
Malta	2020	4	25	448	1	4	1
Malta	2020	4	26	448	0	4	0
Malta	2020	4	27	450	2	4	0
Malta	2020	4	28	458	8	4	0
Malta	2020	4	29	463	5	4	0
Malta	2020	4	30	465	2	4	0
Malta	2020	5	1	467	2	4	0
Malta	2020	5	2	468	1	4	0
Malta	2020	5	3	477	9	4	0
Malta	2020	5	4	480	3	4	0
Malta	2020	5	5	482	2	5	1
Malta	2020	5	6	484	2	5	0
Malta	2020	5	7	486	2	5	0
Malta	2020	5	8	489	3	5	0
Malta	2020	5	9	490	1	5	0
Malta	2020	5	10	496	6	5	0
Malta	2020	5	11	503	7	5	0
Malta	2020	5	12	506	3	5	0
Malta	2020	5	13	508	2	6	1
Malta	2020	5	14	522	14	6	0
Malta	2020	5	15	532	10	6	0
Malta	2020	5	16	546	14	6	0
Malta	2020	5	17	553	7	6	0
Malta	2020	5	18	558	5	6	0
Malta	2020	5	19	569	11	6	0
Malta	2020	5	20	584	15	6	0
Malta	2020	5	21	599	15	6	0
Malta	2020	5	22	600	1	6	0
Malta	2020	5	23	609	9	6	0
Malta	2020	5	24	610	1	6	0
Malta	2020	5	25	611	1	6	0
Malta	2020	5	26	611	0	6	0
Malta	2020	5	27	612	1	7	1
Malta	2020	5	28	616	4	7	0
Malta	2020	5	29	616	0	9	2
Malta	2020	5	30	618	2	9	0
Malta	2020	5	31	618	0	9	0
Malta	2020	6	1	619	1	9	0
Malta	2020	6	2	620	1	9	0
Malta	2020	6	3	622	2	9	0
Malta	2020	6	4	622	0	9	0
Malta	2020	6	5	625	3	9	0
Malta	2020	6	6	627	2	9	0
Malta	2020	6	7	629	2	9	0
Malta	2020	6	8	630	1	9	0
Malta	2020	6	9	632	2	9	0
Malta	2020	6	10	635	3	9	0
Malta	2020	6	11	640	5	9	0
Malta	2020	6	12	645	5	9	0
Malta	2020	6	13	646	1	9	0
Malta	2020	6	14	649	3	9	0
Malta	2020	6	15	650	1	9	0
Malta	2020	6	16	656	6	9	0
Malta	2020	6	17	662	6	9	0
Malta	2020	6	18	663	1	9	0
Malta	2020	6	19	663	0	9	0
Malta	2020	6	20	664	1	9	0
Malta	2020	6	21	665	1	9	0
Malta	2020	6	22	665	0	9	0
Malta	2020	6	23	665	0	9	0
Malta	2020	6	24	665	0	9	0
Malta	2020	6	25	668	3	9	0
Malta	2020	6	26	670	2	9	0
Malta	2020	6	27	670	0	9	0
Malta	2020	6	28	670	0	9	0
Malta	2020	6	29	670	0	9	0
Malta	2020	6	30	670	0	9	0
Malta	2020	7	1	671	1	9	0
Malta	2020	7	2	671	0	9	0
Malta	2020	7	3	672	1	9	0
Malta	2020	7	4	672	0	9	0
Malta	2020	7	5	672	0	9	0
Malta	2020	7	6	672	0	9	0
Malta	2020	7	7	673	1	9	0
Malta	2020	7	8	673	0	9	0
Malta	2020	7	9	674	1	9	0
Malta	2020	7	10	674	0	9	0
Malta	2020	7	11	674	0	9	0
Malta	2020	7	12	674	0	9	0
